PV MassSpec-24.10.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EXPORTED RUN DATA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Run Path and Name: C:\Pfeiffer Vacuum\data\005-21-2025\1000ppm.isi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/21/2025 15:58:55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SensorID:  RGA PrismaPro A 200 47505932;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39 Bins;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1141 TimePoints;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time Relative (sec);Time Absolute (UTC);Time Absolute (Date_Time);Step;Ionizer_State;Pressure_(mBar);External_Pressure_(mBar);12_amu_(Methane_/_CH4);13_amu_(Methane_/_CH4);14_amu_(Nitrogen_/_N2);15_amu_(Methane_/_CH4);16_amu_(Oxygen_/_O2);17_amu_(Water_/_H2O);18_amu_(Water_/_H2O);22_amu_(Carbon_dioxide_/_CO2);28_amu_(Nitrogen_/_N2);29_amu_(Nitrogen_/_N2);32_amu_(Oxygen_/_O2);44_amu_(Carbon_dioxide_/_CO2);45_amu_(Carbon_dioxide_/_CO2);Periph:_Digital_In_0;Periph:_Digital_In_1;Periph:_Digital_In_13;Periph:_Digital_In_14;Periph:_Digital_In_15;Periph:_Digital_In_16;Periph:_Digital_In_17;Periph:_Digital_Out_2;Periph:_Digital_Out_3;Periph:_Digital_Out_4;Periph:_Digital_Out_5;Periph:_Digital_Out_6;Periph:_Digital_Out_7;Periph:_Digital_Out_8;Periph:_Digital_Out_9;Periph:_Digital_Out_10;Periph:_Digital_Out_11;;ch4;co2;n2;o2
419.77;1747836355.378;4:05:55 PM;1;3;3.864759492e-05;6.660628969e-06;1.553310296e-13;4.287395634e-13;4.874482484e-10;4.690996289e-12;1.730592891e-10;8.080115895e-13;2.471561367e-12;1.962640391e-14;2.873768556e-09;1.977448066e-11;6.673758213e-10;1.712611308e-13;3.86987263e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;7.169254555e-10;0.1414752889;0.003205056388;78.95520707;20.90011259
421.636;1747836357.244;4:05:57 PM;1;3;3.888378342e-05;6.727334494e-06;8.158655907e-14;3.152056253e-13;4.860803426e-10;4.613372618e-12;1.726340598e-10;8.414250199e-13;2.541430824e-12;4.999999912e-15;2.869024796e-09;1.984241937e-11;6.635642591e-10;1.760481545e-13;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.114905455e-08;0.1390513262;0.003305250783;79.02085634;20.83678709
423.503;1747836359.111;4:05:59 PM;1;3;3.885295155e-05;6.766127626e-06;7.732525828e-14;3.061533503e-13;4.859683211e-10;4.537696607e-12;1.729714011e-10;7.81296848e-13;2.545043169e-12;9.212433334e-14;2.883847161e-09;1.996276061e-11;6.683766873e-10;1.593494081e-13;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.139956936e-08;0.1359592592;0.002763974106;78.99197697;20.8692998
425.369;1747836360.977;4:06:00 PM;1;3;3.891165034e-05;6.675967143e-06;1.168075375e-13;3.606218785e-13;4.871940074e-10;4.509822203e-12;1.729877352e-10;7.544580737e-13;2.58102849e-12;4.280422045e-14;2.873265403e-09;1.984957511e-11;6.651937889e-10;1.795403426e-13;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;4.97545667e-09;0.1357999507;0.003409654953;79.00795606;20.85283434
427.235;1747836362.843;4:06:02 PM;1;3;3.870373621e-05;6.735072475e-06;1.397160518e-13;3.350590205e-13;4.845834289e-10;4.582063028e-12;1.723400034e-10;7.061749189e-13;2.488061406e-12;1.479210566e-14;2.869327442e-09;1.982171025e-11;6.624895632e-10;2.110709882e-13;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;7.26600895e-09;0.1382435514;0.004410642419;79.0477785;20.8095673
429.102;1747836364.710;4:06:04 PM;1;3;3.8629747e-05;6.699031019e-06;2.168098329e-13;3.765251186e-13;4.831844369e-10;4.493383964e-12;1.716207731e-10;7.94778143e-13;2.444823207e-12;4.999999912e-15;2.870413685e-09;1.976947252e-11;6.599644164e-10;2.99825594e-13;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;3.021123168e-10;0.1357807824;0.007213311364;79.11555945;20.74144645
430.968;1747836366.576;4:06:06 PM;1;3;3.864320752e-05;6.701604889e-06;2.057254242e-13;4.766170097e-13;4.840469692e-10;4.519197516e-12;1.713044429e-10;6.852695494e-13;2.428696784e-12;4.999999912e-15;2.86589108e-09;1.984082169e-11;6.621698745e-10;2.705729521e-13;7.915673325e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;8.215114919e-09;0.1369223601;0.006423324494;79.0406518;20.81600251
432.835;1747836368.443;4:06:08 PM;1;3;3.883449608e-05;6.786908671e-06;2.257814432e-13;5.197398501e-13;4.838153767e-10;4.625634077e-12;1.715901726e-10;7.65222846e-13;2.457036744e-12;4.999999912e-15;2.871511473e-09;1.979504234e-11;6.614365722e-10;2.491947078e-13;1.184085246e-13;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.176230698e-08;0.1401579126;0.005809316681;79.08546135;20.76857142
434.701;1747836370.309;4:06:10 PM;1;3;3.869361171e-05;6.747996395e-06;1.863509482e-13;4.557609715e-13;4.845342461e-10;4.682624514e-12;1.73016948e-10;7.952117697e-13;2.475946097e-12;4.999999912e-15;2.877413419e-09;1.991956426e-11;6.637379535e-10;2.310787195e-13;7.823726205e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;4.204725577e-09;0.1413540401;0.005155751314;79.05686591;20.7966243
436.567;1747836372.175;4:06:12 PM;1;3;3.859506614e-05;6.717023552e-06;1.03430231e-13;4.049832572e-13;4.858925484e-10;4.616084424e-12;1.717930659e-10;8.716638522e-13;2.569570641e-12;4.824434038e-14;2.868574267e-09;1.981311643e-11;6.676545428e-10;1.91225074e-13;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;2.34212409e-09;0.1392650777;0.003779740923;78.9262759;20.93067929
438.434;1747836374.042;4:06:14 PM;1;3;3.871509034e-05;6.655526704e-06;6.145488984e-14;3.559230005e-13;4.868503378e-10;4.548819654e-12;1.723648169e-10;8.144673087e-13;2.581777674e-12;4.871876692e-14;2.870936822e-09;1.982557174e-11;6.600893721e-10;2.804939169e-13;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;7.467077868e-09;0.1372272161;0.006600778844;79.11416134;20.74201067
440.3;1747836375.908;4:06:15 PM;1;3;3.860113065e-05;6.732499514e-06;5.902206892e-14;3.430320264e-13;4.860740144e-10;4.603217547e-12;1.728502202e-10;8.195654984e-13;2.615159608e-12;4.427078008e-14;2.88198021e-09;1.985267332e-11;6.650011652e-10;1.760526132e-13;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;9.219203768e-09;0.1382547735;0.003292507326;79.05895604;20.79949668
442.167;1747836377.775;4:06:17 PM;1;3;3.871757508e-05;6.729920187e-06;1.182621709e-13;3.27830753e-13;4.854894264e-10;4.465522136e-12;1.711971259e-10;7.762075488e-13;2.521176193e-12;2.566441729e-14;2.85842261e-09;1.981970144e-11;6.618919302e-10;2.261727318e-13;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;7.499591676e-09;0.1350429581;0.004902384747;79.00988882;20.85016584
444.033;1747836379.641;4:06:19 PM;1;3;3.877433119e-05;6.66317419e-06;1.614257773e-13;4.037466433e-13;4.832535483e-10;4.51285927e-12;1.713314352e-10;6.871115005e-13;2.495023936e-12;2.860849036e-14;2.859706916e-09;1.979817872e-11;6.616291404e-10;3.027099784e-13;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;2.881859328e-10;0.1367315077;0.007321810554;79.01726491;20.83868177
445.899;1747836381.507;4:06:21 PM;1;3;3.880876102e-05;6.714464689e-06;1.828697377e-13;4.495079439e-13;4.850182478e-10;4.571431775e-12;1.721792153e-10;6.885910028e-13;2.489215431e-12;4.999999912e-15;2.876401561e-09;2.000823986e-11;6.70159872e-10;3.198129424e-13;8.574381541e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;4.562733332e-09;0.1377001548;0.00781276112;78.90677393;20.94771316
447.766;1747836383.374;4:06:23 PM;1;3;3.884901525e-05;6.724764262e-06;2.062202812e-13;4.69214511e-13;4.877594995e-10;4.604345117e-12;1.738198474e-10;7.569481608e-13;2.456026051e-12;4.999999912e-15;2.89223645e-09;1.999099844e-11;6.635877958e-10;3.09041177e-13;8.942866792e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;6.766106488e-09;0.138436789;0.007595791045;79.14160967;20.71235775
449.632;1747836385.240;4:06:25 PM;1;3;3.873301466e-05;6.658084658e-06;1.686555897e-13;4.727574669e-13;4.85813112e-10;4.638872186e-12;1.715223796e-10;7.807422786e-13;2.487665672e-12;4.999999912e-15;2.8943139e-09;1.996901949e-11;6.657972507e-10;2.407950955e-13;4.724423842e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;5.612156088e-09;0.1393343624;0.005380089561;79.11321157;20.74207398
451.499;1747836387.107;4:06:27 PM;1;3;3.87569853e-05;6.760936685e-06;1.544384466e-13;3.849272246e-13;4.873797477e-10;4.663763299e-12;1.732286398e-10;7.989907564e-13;2.529936764e-12;4.999999912e-15;2.890738982e-09;1.993930715e-11;6.670572428e-10;1.571784288e-13;4.305511161e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;3.03979464e-09;0.1398936653;0.00275759441;79.05787016;20.79947858
453.365;1747836388.973;4:06:28 PM;1;3;3.878973075e-05;6.745403425e-06;8.218196224e-14;3.497480896e-13;4.849834978e-10;4.602542306e-12;1.721899151e-10;8.283881935e-13;2.551894893e-12;1.619943735e-14;2.872488913e-09;1.995028448e-11;6.646745376e-10;2.336135842e-13;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;7.89030761e-09;0.138650279;0.00511369271;79.01448768;20.84174835
455.231;1747836390.839;4:06:30 PM;1;3;3.8912538e-05;6.740236131e-06;8.098421022e-14;3.084503139e-13;4.850203017e-10;4.545465566e-12;1.72328582e-10;8.717071119e-13;2.595970531e-12;7.367626745e-14;2.87973001e-09;1.979842505e-11;6.635646477e-10;1.70981366e-13;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.1150478e-08;0.1365616672;0.003136812006;79.08338958;20.77691194
457.098;1747836392.706;4:06:32 PM;1;3;3.888647188e-05;6.696471246e-06;1.019372846e-13;3.321791898e-13;4.85449847e-10;4.527135177e-12;1.725131288e-10;8.058331563e-13;2.578468255e-12;3.421838618e-14;2.890506279e-09;1.988802699e-11;6.661698415e-10;2.389640948e-13;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;8.178951507e-09;0.1355840286;0.005254349674;79.08083137;20.77833026
458.964;1747836394.572;4:06:34 PM;1;3;3.888591891e-05;6.76352829e-06;1.44699194e-13;3.643992931e-13;4.857569902e-10;4.459493105e-12;1.729632826e-10;7.021575704e-13;2.551942381e-12;3.818647465e-14;2.882016181e-09;1.98295963e-11;6.631563076e-10;3.118060552e-13;3.384153445e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;3.306688212e-09;0.1340624066;0.007609222777;79.10133447;20.75699391
460.831;1747836396.439;4:06:36 PM;1;3;3.874584218e-05;6.773910627e-06;1.89040637e-13;3.721891502e-13;4.854230351e-10;4.504698697e-12;1.715969034e-10;7.102779194e-13;2.513327437e-12;4.999999912e-15;2.888034478e-09;1.991145096e-11;6.63854749e-10;3.186321107e-13;2.571319961e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.655284429e-09;0.1352800776;0.007796100157;79.12436108;20.73256274
462.697;1747836398.305;4:06:38 PM;1;3;3.890800508e-05;6.737660442e-06;2.313191685e-13;4.364989815e-13;4.859753711e-10;4.564595663e-12;1.731533805e-10;7.285059058e-13;2.456067034e-12;4.999999912e-15;2.883307593e-09;2.002649262e-11;6.614429005e-10;2.89412293e-13;4.111362401e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;4.93359846e-09;0.1375871692;0.006919110852;79.14555975;20.70993397
464.563;1747836400.171;4:06:40 PM;1;3;3.884161197e-05;6.701604889e-06;1.643823288e-13;4.523549233e-13;4.843563328e-10;4.567022975e-12;1.721314619e-10;7.90375957e-13;2.48521646e-12;4.999999912e-15;2.87426527e-09;1.976676808e-11;6.663481988e-10;2.398552006e-13;5.070903007e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;4.294009983e-09;0.1377972057;0.005384789018;78.98542109;20.87139692
466.43;1747836402.038;4:06:42 PM;1;3;3.8968632e-05;6.587008556e-06;1.456614506e-13;4.458445061e-13;4.862832359e-10;4.631613235e-12;1.729787286e-10;7.924558904e-13;2.515882684e-12;4.999999912e-15;2.881008099e-09;1.993361379e-11;6.638323224e-10;2.84882686e-13;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;2.526274844e-09;0.1395724823;0.006713268248;79.07664104;20.77707321
468.296;1747836403.904;4:06:43 PM;1;3;3.895553527e-05;6.704166481e-06;1.223855679e-13;3.660605619e-13;4.85574525e-10;4.679201904e-12;1.730838944e-10;8.151742085e-13;2.592424973e-12;2.391757277e-14;2.905165664e-09;2.003019972e-11;6.705724309e-10;2.175241595e-13;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;5.88380126e-09;0.1396104265;0.004558774719;79.05390045;20.80193035
470.163;1747836405.771;4:06:45 PM;1;3;3.895095142e-05;6.779103387e-06;3.304851171e-14;3.311526671e-13;4.888316973e-10;4.634998982e-12;1.738530292e-10;8.298846636e-13;2.647036019e-12;3.989447932e-14;2.905951035e-09;1.999824785e-11;6.702664535e-10;2.699571252e-13;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.139304538e-08;0.1380408761;0.006190313288;79.0640897;20.79167911
472.029;1747836407.637;4:06:47 PM;1;3;3.923307668e-05;6.771315384e-06;8.235271731e-14;3.455858375e-13;4.931876019e-10;4.580813159e-12;1.75485862e-10;8.20745273e-13;2.658665822e-12;4.584487561e-14;2.93028668e-09;2.010188023e-11;6.756940008e-10;2.489936425e-13;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;8.061438542e-09;0.1353542327;0.00549176044;79.07024631;20.7889077
473.895;1747836409.503;4:06:49 PM;1;3;3.917998765e-05;6.805137673e-06;1.170101613e-13;3.415211907e-13;4.94367991e-10;4.521789627e-12;1.750196932e-10;7.88946328e-13;2.553994776e-12;6.29274329e-14;2.927942555e-09;2.018098015e-11;6.745745074e-10;3.08964036e-13;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;6.816633134e-09;0.1337184837;0.007350834833;79.08655269;20.772378
475.762;1747836411.370;4:06:51 PM;1;3;3.94578019e-05;6.818188467e-06;1.738050079e-13;4.151182978e-13;4.940285958e-10;4.492187004e-12;1.746040396e-10;7.150345312e-13;2.533349181e-12;6.420980013e-14;2.933254084e-09;2.039941827e-11;6.761518012e-10;3.379170316e-13;1.592564242e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.894611115e-09;0.1328406155;0.008249633077;79.08118428;20.77772547
477.628;1747836413.236;4:06:53 PM;1;3;3.962720075e-05;6.87592501e-06;2.388879567e-13;4.389064524e-13;4.970604484e-10;4.568596803e-12;1.766096436e-10;7.2686708e-13;2.548403545e-12;4.999999912e-15;2.950241385e-09;2.038786674e-11;6.836342048e-10;3.788618724e-13;3.412230554e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;5.34797834e-09;0.1343380877;0.009478502737;78.9924176;20.86376581
479.495;1747836415.103;4:06:55 PM;1;3;3.955483044e-05;6.766127626e-06;1.836154655e-13;4.624799892e-13;4.969212819e-10;4.661685534e-12;1.766671254e-10;7.281267061e-13;2.55681175e-12;4.999999912e-15;2.959952505e-09;2.064193781e-11;6.849254497e-10;3.367994089e-13;8.164282239e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;4.925952269e-09;0.1367380987;0.008245933292;79.01445775;20.84055822
481.361;1747836416.969;4:06:56 PM;1;3;3.987425225e-05;6.868032415e-06;2.032951037e-13;4.123021911e-13;4.984455071e-10;4.633021397e-12;1.765415175e-10;8.101645982e-13;2.756557352e-12;4.999999912e-15;2.951886735e-09;2.060612618e-11;6.844463885e-10;3.128743467e-13;3.45514226e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.236522485e-09;0.136062551;0.007451589057;78.98468857;20.87179729
483.227;1747836418.835;4:06:58 PM;1;3;3.963782729e-05;6.918217878e-06;1.941970077e-13;3.878315312e-13;5.002535053e-10;4.686306031e-12;1.771030683e-10;9.081328896e-13;2.943527583e-12;8.981594324e-15;2.971020985e-09;2.033069893e-11;6.845879974e-10;2.792239909e-13;2.557679342e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.762760927e-09;0.1368760357;0.006373047014;79.08402744;20.77272348
485.094;1747836420.702;4:07:00 PM;1;3;3.980397742e-05;6.818188467e-06;7.243819666e-14;3.43325791e-13;5.005118542e-10;4.671987189e-12;1.781011866e-10;1.00403518e-12;3.196492333e-12;1.37954867e-14;2.96621816e-09;2.054468748e-11;6.866181512e-10;2.316039071e-13;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;9.419110385e-09;0.1362989307;0.004890434882;79.00860298;20.85020765
486.96;1747836422.568;4:07:02 PM;1;3;3.991153062e-05;6.897043022e-06;1.243638845e-13;3.223951325e-13;5.018754856e-10;4.675234592e-12;1.783175829e-10;1.017222764e-12;3.330251439e-12;3.47888832e-14;2.977320168e-09;2.048650138e-11;6.907008299e-10;2.475634172e-13;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;9.755121308e-09;0.1358256002;0.005354877225;78.97628281;20.88253672
488.827;1747836424.435;4:07:04 PM;1;3;3.986024967e-05;6.873290204e-06;1.324265269e-13;3.538033039e-13;5.041784212e-10;4.651699598e-12;1.791295168e-10;1.012294523e-12;3.476543055e-12;4.899654968e-14;2.976081603e-09;2.088986796e-11;6.871128111e-10;3.164551954e-13;1.380295075e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;6.433578114e-09;0.1353803979;0.007470120048;79.04720932;20.80994017
490.693;1747836426.301;4:07:06 PM;1;3;3.995352017e-05;6.802530606e-06;1.223756339e-13;3.881336441e-13;5.012119608e-10;4.560138725e-12;1.781330916e-10;9.986989534e-13;3.600082472e-12;1.383182187e-14;2.966498824e-09;2.046181106e-11;6.85205559e-10;3.725062251e-13;8.619435732e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;2.771167487e-09;0.1331761945;0.009325721281;79.04160578;20.8158923
492.559;1747836428.167;4:07:08 PM;1;3;3.986141382e-05;6.881195986e-06;2.271788443e-13;4.224222968e-13;5.024358152e-10;4.618692581e-12;1.778551056e-10;1.054051161e-12;3.678752615e-12;4.999999912e-15;2.969761992e-09;2.061223067e-11;6.846767042e-10;3.992360099e-13;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;3.023988274e-09;0.135008473;0.009996317776;79.07180122;20.78319399
494.426;1747836430.034;4:07:10 PM;1;3;4.000743502e-05;6.942141226e-06;1.877085049e-13;4.591297503e-13;5.039691442e-10;4.68480723e-12;1.785027126e-10;1.103096455e-12;3.775950472e-12;4.999999912e-15;2.990064862e-09;2.055925048e-11;6.90268287e-10;3.782645041e-13;7.325462123e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;4.532392948e-09;0.1360881605;0.009406586867;79.05211106;20.80239419
496.292;1747836431.900;4:07:11 PM;1;3;4.004473885e-05;6.891759313e-06;2.231694376e-13;4.794769182e-13;5.027564476e-10;4.643787525e-12;1.784812714e-10;1.154945605e-12;3.967322564e-12;4.999999912e-15;2.981912717e-09;2.067254354e-11;6.896974103e-10;3.388379529e-13;1.139764823e-13;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;7.853519807e-09;0.1352798479;0.008301079706;79.02174167;20.8346774
498.159;1747836433.767;4:07:13 PM;1;3;4.001011985e-05;6.886486972e-06;1.487782879e-13;4.411556027e-13;5.044313856e-10;4.76578282e-12;1.78964496e-10;1.213833613e-12;4.112098682e-12;4.999999912e-15;2.988455261e-09;2.055568389e-11;6.906846206e-10;3.22396542e-13;8.412195907e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;9.489342641e-10;0.1384296314;0.007736021412;79.03155336;20.82228099
500.025;1747836435.633;4:07:15 PM;1;3;4.027796604e-05;6.992876024e-06;1.473435902e-13;3.791266888e-13;5.095450173e-10;4.700643954e-12;1.797272331e-10;1.312256944e-12;4.210748937e-12;4.999999912e-15;2.9983942e-09;2.05722106e-11;6.937494468e-10;2.510804607e-13;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;4.127975472e-09;0.1358385923;0.005425085641;79.02028108;20.83845524
501.891;1747836437.499;4:07:17 PM;1;3;4.017495303e-05;6.852252227e-06;1.090182157e-13;3.356678813e-13;5.049760055e-10;4.603890186e-12;1.789650789e-10;1.252425897e-12;4.25244822e-12;7.922093835e-14;2.996049853e-09;2.068598071e-11;6.940624186e-10;2.670090711e-13;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;8.357471696e-09;0.1329404915;0.005910064242;79.00256429;20.85858515
503.758;1747836439.366;4:07:19 PM;1;3;4.015351806e-05;6.95545441e-06;8.855799259e-14;3.299788557e-13;5.043753193e-10;4.551996367e-12;1.789330212e-10;1.26793194e-12;4.341456014e-12;5.761772895e-14;2.989764214e-09;2.072421228e-11;6.913021267e-10;3.936952489e-13;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;9.021421299e-09;0.1316934645;0.009757087555;79.02851386;20.83003558
505.624;1747836441.232;4:07:21 PM;1;3;4.020753477e-05;6.947448128e-06;1.26008172e-13;3.911569148e-13;5.036011053e-10;4.614285516e-12;1.79036716e-10;1.223397794e-12;4.321573481e-12;3.881074132e-14;2.990404369e-09;2.078791653e-11;6.893881577e-10;3.811966476e-13;1.61660812e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;2.887907335e-09;0.1337857956;0.009401299881;79.07249801;20.78431489
507.491;1747836443.099;4:07:23 PM;1;3;4.040009298e-05;6.912925983e-06;2.415567475e-13;5.092025434e-13;5.05954223e-10;4.55848163e-12;1.787723719e-10;1.204540048e-12;4.344480071e-12;1.08130659e-14;3.004336335e-09;2.084333227e-11;6.924417151e-10;4.439289106e-13;1.94631129e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.191370572e-08;0.1319627993;0.01125431437;79.08168564;20.77509724
509.357;1747836444.965;4:07:24 PM;1;3;4.028528201e-05;6.915575341e-06;2.31668146e-13;4.504961129e-13;5.062861796e-10;4.635655575e-12;1.793697274e-10;1.316520677e-12;4.280915466e-12;4.999999912e-15;3.012429195e-09;2.074172605e-11;6.952876608e-10;4.661792328e-13;6.437408386e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;5.556182479e-09;0.1336696682;0.01196411107;79.05629961;20.79806661
511.223;1747836446.831;4:07:26 PM;1;3;4.010040357e-05;6.95278186e-06;1.709176556e-13;4.864851469e-13;5.078782395e-10;4.707630553e-12;1.799599358e-10;1.286121275e-12;4.417292487e-12;4.999999912e-15;2.995861781e-09;2.074087777e-11;6.932859842e-10;4.916386308e-13;6.869413485e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;6.290465163e-09;0.1364592448;0.01279580451;79.00813706;20.84260789
513.09;1747836448.698;4:07:28 PM;1;3;4.019216431e-05;6.963447049e-06;1.229346757e-13;4.113692351e-13;5.076069565e-10;4.745140478e-12;1.803054928e-10;1.325112546e-12;4.608340619e-12;4.999999912e-15;3.021621175e-09;2.072265623e-11;6.954041787e-10;3.382261376e-13;1.140397557e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;2.361363014e-09;0.1363374711;0.008012413003;79.09984615;20.75580397
514.956;1747836450.564;4:07:30 PM;1;3;4.023759175e-05;6.990188922e-06;1.146310965e-13;3.712890726e-13;5.079088261e-10;4.681893762e-12;1.798813876e-10;1.333073734e-12;4.603839879e-12;4.999999912e-15;3.011511929e-09;2.079074239e-11;6.970183875e-10;3.211092687e-13;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;5.672013551e-09;0.134662947;0.007505111668;79.01420339;20.84362855
516.823;1747836452.431;4:07:32 PM;1;3;4.028599869e-05;6.886486972e-06;9.955873474e-14;3.286018376e-13;5.094517586e-10;4.633197038e-12;1.794415033e-10;1.36689477e-12;4.607438129e-12;5.04740733e-14;3.003859828e-09;2.068943454e-11;6.9597067e-10;3.724933231e-13;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;9.563002268e-09;0.1334020596;0.009068288301;79.00015791;20.85737174
518.689;1747836454.297;4:07:34 PM;1;3;4.012510908e-05;6.963447049e-06;1.128399471e-13;3.412897135e-13;5.059658248e-10;4.589193608e-12;1.798326071e-10;1.323982482e-12;4.640926532e-12;2.391010025e-14;3.011000782e-09;2.072189642e-11;6.976552114e-10;3.875905673e-13;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;7.592361124e-09;0.1318679625;0.009501973973;78.99643343;20.86219663
520.555;1747836456.163;4:07:36 PM;1;3;4.024749069e-05;6.934149951e-06;1.186977491e-13;3.264702148e-13;5.096590372e-10;4.495009833e-12;1.803787952e-10;1.276430567e-12;4.613880892e-12;1.391743911e-14;3.015907302e-09;2.079534982e-11;6.951927367e-10;3.80465299e-13;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;7.883925649e-09;0.1289790029;0.009281333335;79.08046583;20.78127384
522.422;1747836458.030;4:07:38 PM;1;3;4.014140359e-05;6.966115961e-06;1.709495176e-13;3.518160156e-13;5.020691085e-10;4.506444697e-12;1.785706583e-10;1.226590335e-12;4.583594788e-12;4.999999912e-15;2.986920267e-09;2.076770353e-11;6.89076296e-10;4.574326486e-13;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;4.079646808e-09;0.1306758018;0.01170272134;79.06257516;20.79504632
524.288;1747836459.896;4:07:39 PM;1;3;4.0175084e-05;6.931493317e-06;2.436171924e-13;4.536716055e-13;5.035495354e-10;4.555608061e-12;1.797066523e-10;1.25542621e-12;4.657692634e-12;4.999999912e-15;3.003173266e-09;2.059658867e-11;6.920938822e-10;4.816210365e-13;8.729501226e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;6.956215297e-09;0.1317863663;0.01250834394;79.07549805;20.78020724
